,id,avg_valence,avg_arousal,avg_dominance,avg_intensity_anger,avg_intensity_anticipation,avg_intensity_disgust,avg_intensity_fear,avg_intensity_joy,avg_intensity_sadness,avg_intensity_surprise,avg_intensity_trust,sentiment_score
108,u575p3,0.7770074,0.3617476,0.55042976,0.1603053441316757,0.53948469628423,0.1319534346794494,0.2518797060324249,0.3709468285003674,0.1879781440521112,0.3298121994599116,0.5565032001910908,0.6343576826196473
109,u437p8,0.6446058,0.3724932,0.24450801,0.5768811196729324,0.3485730471904052,0.2878395952212206,0.3164190448442586,0.4081712055714186,0.3821195590313531,0.1056337975823303,0.3936809165186135,0.4167416763164492
110,u781p10,0.67831707,0.5665687,0.6241111,0.4374772948227093,0.5426178296026052,0.4507485016874722,0.403210391112541,0.5331918734437974,0.4750735661353906,0.3067292515432736,0.6327011915654474,0.3699813231190843
111,u962p6,0.50963235,0.7898118,0.62000394,0.7652671578340752,0.4967133897733594,0.7716688637446404,0.658002125720239,0.4737335617050322,0.6830600932711699,0.6508215817258945,0.7004264273771117,0.326448362720403
112,u889p4,0.6265937,0.35303682,0.48235208,0.0512540879069065,0.2078138271927542,0.3480737512947601,0.1686358666951581,0.3922179176784462,0.3821195590313531,0.3241999277960057,0.4115138251317958,0.3745591939546599
113,u622p1,0.57794327,0.5492251,0.5718419,0.4140312519438947,0.527680796361669,0.6445666198335493,0.4401479843740919,0.2341115302269481,0.3868852391738913,0.1056337975823303,0.4858361130299753,0.3199248601801647
114,u161p5,0.7453797,0.43187386,0.5938267,0.3962191538059282,0.6267664100619776,0.3480737512947601,0.1847475749530898,0.4363164653408936,0.3821195590313531,0.3122065825616801,0.4578891606541489,0.6333832860376878
115,u213p7,0.7546181,0.5872583,0.79986227,0.616866606559358,0.5444721633298099,0.0504527839897678,0.7191192295069012,0.4846952218662156,0.1306010857946631,0.498435032664718,0.5450807137738642,0.5019363286321419
116,u697p5,0.57103854,0.44309148,0.44336036,0.3962191538059282,0.3377667199516345,0.3480737512947601,0.4613318973799937,0.6147859954516088,0.2912568196017588,0.1654929510031196,0.3789978400624413,0.3437971766546258
117,u32p1,0.73670936,0.39022052,0.61982787,0.3962191538059282,0.5408700212191052,0.3480737512947601,0.3164190448442586,0.4649805793026577,0.3821195590313531,0.3241999277960057,0.3251599142379416,0.4442708065593995
